FP ID,Name,Website,Partners,Counsel,Associates,Firm Office Locations,Antitrust,Banking,Bankruptcy,Corporate,Data Privacy,ERISA,Energy,Entertainment,Environmental,FDA,Government,Health Care,Insurance,Intellectual Property,International Trade,Labor & Employment,Litigation,Media,Real Estate,Tax,Telecommunications,Transportation,Trusts & Estates,Practice Area Top 1,Practice Area Top 2,Practice Area Top 3,Total Attorneys,PPP
1079,Goodwin Procter LLP,http://goodwinlaw.com,602,170,938,"Boston, Massachusetts; Los Angeles, California; New York, New York; San Francisco, California; Redwood City, California; Washington, District of Columbia; Santa Monica, California; Hong Kong, China; Paris, France; Frankfurt, Germany; Luxembourg; Cambridge, UK; London, UK; Munich, Germany; Singapore; Philadelphia, Pennsylvania; Brussels, Belgium",33,83,18,989,24,37,,2,1,7,6,25,9,177,12,35,279,,104,51,1,,10,Corporate : 989,Litigation : 279,Intellectual Property : 177,"1,783","3,621,000"
2250,"Skadden, Arps, Slate, Meagher & Flom LLP",http://skadden.com,335,271,"1,071","Boston, Massachusetts; Chicago, Illinois; Houston, Texas; Los Angeles, California; New York, New York; Palo Alto, California; Washington, District of Columbia; Wilmington, Delaware; London, UK; Tokyo, Japan; Hong Kong, China; Beijing, China; Seoul, South Korea; Singapore; Brussels, Belgium; Frankfurt, Germany; Paris, France; Sao Paulo, Brazil; Toronto, Canada; Abu Dhabi, UAE",114,139,26,628,24,37,59,10,1,4,23,4,40,53,38,33,476,2,44,142,,2,6,Corporate : 628,Litigation : 476,Tax : 142,"1,778","6,049,000"
112676372,McDermott Will & Schulte,https://www.mwe.com/,822,165,716,"Atlanta, Georgia; Austin, Texas; Boca Raton, Florida; Boston, Massachusetts; Chicago, Illinois; Dallas, Texas; Houston, Texas; Los Angeles, California; Miami, Florida; Nashville, Tennessee; New York, New York; New York, New York; Newport Beach, California; San Diego, California; San Francisco, California; Menlo Park, California; Washington, District of Columbia; Wilmington, Delaware; Brussels, Belgium; Cologne, Germany; Dusseldorf, Germany; Frankfurt, Germany; London, UK; London, UK; Milan, Italy; Munich, Germany; Paris, France",38,141,74,505,45,42,38,7,10,10,25,155,13,119,10,78,359,1,84,153,,2,100,Corporate : 505,Litigation : 359,Health Care : 155,"1,748","4,578,000"
1406,K&L Gates,http://klgates.com,781,238,582,"Austin, Texas; Boston, Massachusetts; Charleston, South Carolina; Charlotte, North Carolina; Chicago, Illinois; Dallas, Texas; Fort Worth, Texas; Harrisburg, Pennsylvania; Houston, Texas; Los Angeles, California; Miami, Florida; New York, New York; Newark, New Jersey; Irvine, California; Palo Alto, California; Pittsburgh, Pennsylvania; Portland, Oregon; Raleigh, North Carolina; Morrisville, North Carolina; San Francisco, California; Seattle, Washington; Washington, District of Columbia; Wilmington, Delaware; Brisbane, Australia; Melbourne, Australia; Perth, Australia; Sydney, Australia; Brussels, Belgium; Hong Kong, China; Shanghai, China; Paris, France; Berlin, Germany; Frankfurt, Germany; Munich, Germany; Milan, Italy; Tokyo, Japan; Doha, Qatar; Singapore; Seoul, South Korea; Taipei, Taiwan; Dubai, UAE; London, UK; Nashville, Tennessee; Luxembourg; Kansas City, Missouri; Dublin, Ireland",44,144,68,506,22,14,98,12,50,21,52,52,48,201,19,95,414,1,172,55,5,31,19,Corporate : 506,Litigation : 414,Intellectual Property : 201,"1,720","1,511,000"
112675539,Troutman Pepper Locke LLP,https://www.troutman.com/,741,209,675,"Austin, Texas; Berwyn, Pennsylvania; Boston, Massachusetts; Charlotte, North Carolina; Chicago, Illinois; Cincinnati, Ohio; Southfield, Michigan; Dallas, Texas; Harrisburg, Pennsylvania; Atlanta, Georgia; Hartford, Connecticut; Houston, Texas; London, UK; Los Angeles, California; Miami, Florida; New Orleans, Louisiana; New York, New York; Irvine, California; Philadelphia, Pennsylvania; Pittsburgh, Pennsylvania; Portland, Oregon; Princeton, New Jersey; Providence, Rhode Island; Raleigh, North Carolina; Richmond, Virginia; Rochester, New York; San Diego, California; San Francisco, California; Stamford, Connecticut; Virginia Beach, Virginia; Washington, District of Columbia; West Palm Beach, Florida; Wilmington, Delaware",17,200,47,275,50,28,126,8,45,13,72,32,105,115,6,63,570,9,236,36,8,12,10,Litigation : 570,Corporate : 275,Real Estate : 236,"1,689","1,918,000"
1606,Lewis Brisbois Bisgaard & Smith LLP,https://lewisbrisbois.com/,961,8,710,"Albuquerque, New Mexico; Atlanta, Georgia; Baltimore, Maryland; Boston, Massachusetts; Charleston, West Virginia; Chicago, Illinois; Cleveland, Ohio; Dallas, Texas; Denver, Colorado; Fort Lauderdale, Florida; Lexington, Kentucky; Hartford, Connecticut; Houston, Texas; Indian Wells, California; Indianapolis, Indiana; Kansas City, Missouri; Lafayette, Louisiana; Las Vegas, Nevada; Los Angeles, California; Edwardsville, Illinois; Coral Gables, Florida; New Orleans, Louisiana; New York, New York; Newark, New Jersey; Costa Mesa, California; Wayne, Pennsylvania; Phoenix, Arizona; Pittsburgh, Pennsylvania; Portland, Oregon; Providence, Rhode Island; Raleigh, North Carolina; Sacramento, California; San Bernardino, California; San Diego, California; San Francisco, California; Seattle, Washington; Tampa, Florida; Temecula, California; Weirton, West Virginia; Wichita, Kansas; Washington, District of Columbia; Wilmington, Delaware; Highland, Indiana; Reno, Nevada; Walnut Creek, California; Savannah, Georgia; Minneapolis, Minnesota; Akron, Ohio; Salt Lake City, Utah; St. Louis, Missouri; Charlotte, North Carolina; Cincinnati, Ohio; Nashville, Tennessee; Ridgeland, Mississippi; North Charleston, South Carolina; Eagle, Idaho",4,10,8,51,20,7,7,19,26,2,10,53,189,31,,169,"1,327",3,37,5,,11,2,Litigation : 1327,Insurance : 189,Labor & Employment : 169,"1,679","1,230,000"
981,Covington & Burling LLP,http://cov.com,355,353,765,"Beijing, China; Brussels, Belgium; Dubai, UAE; Johannesburg, South Africa; London, UK; Los Angeles, California; New York, New York; San Francisco, California; Seoul, South Korea; Shanghai, China; Palo Alto, California; Washington, District of Columbia; Dublin, Ireland; Frankfurt, Germany; Boston, Massachusetts",96,52,11,235,86,25,34,29,24,73,122,23,79,160,76,21,627,26,11,34,17,2,,Litigation : 627,Corporate : 235,Intellectual Property : 160,"1,568","2,671,000"
2131,Ropes & Gray LLP,http://ropesgray.com,350,155,"1,005","Boston, Massachusetts; Chicago, Illinois; New York, New York; San Francisco, California; East Palo Alto, California; Washington, District of Columbia; Tokyo, Japan; Hong Kong, China; Seoul, South Korea; London, UK; Los Angeles, California; Singapore; Paris, France; Milan, Italy",49,96,53,737,29,91,1,4,2,17,9,91,4,60,16,24,277,,43,101,,1,,Corporate : 737,Litigation : 277,Tax : 101,"1,568","4,989,000"
2105,Reed Smith LLP,http://reedsmith.com,650,187,609,"New York, New York; Philadelphia, Pennsylvania; Pittsburgh, Pennsylvania; Los Angeles, California; Chicago, Illinois; Houston, Texas; Los Angeles, California; Miami, Florida; Princeton, New Jersey; Richmond, Virginia; San Francisco, California; Palo Alto, California; Washington, District of Columbia; Wilmington, Delaware; McLean, Virginia; Austin, Texas; Dallas, Texas; Brussels, Belgium; Hong Kong, China; Shanghai, China; Paris, France; Frankfurt, Germany; Munich, Germany; Athens, Greece; Nur, Kazakhstan; Singapore; Abu Dhabi, UAE; Dubai, UAE; Leeds, UK; London, UK; Costa Mesa, California; Atlanta, Georgia; Denver, Colorado; Riyadh, Saudi Arabia",23,184,51,267,50,14,80,43,17,11,12,47,83,79,22,74,493,27,122,57,1,54,9,Litigation : 493,Corporate : 267,Banking : 184,"1,556","1,819,000"
2433,Willkie Farr & Gallagher LLP,http://willkie.com,467,126,841,"New York, New York; Houston, Texas; Washington, District of Columbia; Palo Alto, California; Chicago, Illinois; San Francisco, California; Brussels, Belgium; Paris, France; Frankfurt, Germany; Milan, Italy; Rome, Italy; London, UK; Los Angeles, California; Munich, Germany; Dallas, Texas; Hamburg, Germany",45,365,88,591,13,31,32,14,1,1,7,2,42,63,12,10,358,22,50,44,17,1,45,Corporate : 591,Banking : 365,Litigation : 358,"1,492","4,530,000"
1977,"Paul, Weiss, Rifkind, Wharton & Garrison LLP",http://paulweiss.com,331,182,893,"New York, New York; Washington, District of Columbia; Wilmington, Delaware; London, UK; Tokyo, Japan; Hong Kong, China; San Francisco, California; Toronto, Canada; Los Angeles, California; Brussels, Belgium",53,98,74,659,7,36,6,11,5,,3,,4,48,8,5,479,3,24,66,3,,10,Corporate : 659,Litigation : 479,Banking : 98,"1,457","7,541,000"
2487,"Wilson, Elser, Moskowitz, Edelman & Dicker",http://wilsonelser.com,414,468,565,"Albany, New York; Atlanta, Georgia; Baltimore, Maryland; Tyler, Texas; Boston, Massachusetts; Chicago, Illinois; Dallas, Texas; Denver, Colorado; East Meadow, New York; Hartford, Connecticut; Houston, Texas; Louisville, Kentucky; Las Vegas, Nevada; Los Angeles, California; Miami, Florida; Milwaukee, Wisconsin; New Orleans, Louisiana; New York, New York; Orlando, Florida; Philadelphia, Pennsylvania; Phoenix, Arizona; San Diego, California; San Francisco, California; Sarasota, Florida; Stamford, Connecticut; McLean, Virginia; Washington, District of Columbia; White Plains, New York; Livonia, Michigan; Madison, New Jersey; Merrillville, Indiana; Jackson, Mississippi; St. Louis, Missouri; Nashville, Tennessee; Birmingham, Alabama; West Palm Beach, Florida; Seattle, Washington; Charlotte, North Carolina; Raleigh, North Carolina; Carmel, Indiana; Costa Mesa, California; Portland, Oregon",,3,6,8,30,4,2,2,5,,2,23,302,16,2,66,"1,237",1,11,3,,29,8,Litigation : 1237,Insurance : 302,Labor & Employment : 66,"1,450","624,000"
2278,Squire Patton Boggs,https://www.squirepattonboggs.com,643,103,613,"Cincinnati, Ohio; Dallas, Texas; Los Angeles, California; Summit, New Jersey; Phoenix, Arizona; Tampa, Florida; Cleveland, Ohio; Denver, Colorado; Miami, Florida; San Francisco, California; Washington, District of Columbia; Columbus, Ohio; Houston, Texas; New York, New York; Palo Alto, California; Santo Domingo, Dominican Republic; Atlanta, Georgia; Beijing, China; Hong Kong, China; Perth, Australia; Shanghai, China; Singapore; Sydney, Australia; Tokyo, Japan; Berlin, Germany; Birmingham, UK; Stuttgart, Germany; Slovakia; Brussels, Belgium; Frankfurt, Germany; Leeds, UK; London, UK; Madrid, Spain; Manchester, UK; Milan, Italy; Paris, France; Prague, Czech Republic; Warsaw, Poland; Abu Dhabi, UAE; Dubai, UAE; Riyadh, Saudi Arabia; Dublin, Ireland; Lebanon; Amsterdam, Netherlands; Geneva, Switzerland; Nur, Kazakhstan",21,120,44,329,27,37,48,17,61,4,78,11,18,93,39,125,427,2,120,32,12,28,7,Litigation : 427,Corporate : 329,Labor & Employment : 125,"1,419","2,344,000"
1466,King & Spalding LLP,http://kslaw.com,590,143,592,"Atlanta, Georgia; Austin, Texas; Charlotte, North Carolina; Chicago, Illinois; Houston, Texas; Los Angeles, California; New York, New York; San Francisco, California; Palo Alto, California; Washington, District of Columbia; Denver, Colorado; McLean, Virginia; Sacramento, California; Sydney, Australia; Brussels, Belgium; Paris, France; Frankfurt, Germany; Tokyo, Japan; Riyadh, Saudi Arabia; Singapore; Geneva, Switzerland; Abu Dhabi, UAE; Dubai, UAE; London, UK; Miami, Florida; Dallas, Texas",22,139,33,217,30,12,86,2,27,30,42,68,5,59,34,38,690,3,98,22,,3,1,Litigation : 690,Corporate : 217,Banking : 139,"1,406","5,932,000"
1961,"Orrick, Herrington & Sutcliffe LLP",http://orrick.com,516,177,594,"Seattle, Washington; Portland, Oregon; Sacramento, California; San Francisco, California; Menlo Park, California; Los Angeles, California; Santa Monica, California; Irvine, California; Wheeling, West Virginia; Houston, Texas; New York, New York; Washington, District of Columbia; Boston, Massachusetts; Austin, Texas; London, UK; Paris, France; Dusseldorf, Germany; Munich, Germany; Milan, Italy; Rome, Italy; Beijing, China; Tokyo, Japan; Singapore; Chicago, Illinois; Miami, Florida; Charlotte, North Carolina; Miami, Florida",27,252,33,315,56,22,170,6,4,3,90,7,2,147,12,71,327,3,30,38,2,3,,Litigation : 327,Corporate : 315,Banking : 252,"1,384","3,632,000"
1974,Paul Hastings LLP,http://paulhastings.com,439,182,707,"Atlanta, Georgia; Chicago, Illinois; Houston, Texas; Los Angeles, California; New York, New York; Costa Mesa, California; Palo Alto, California; San Diego, California; San Francisco, California; Washington, District of Columbia; Los Angeles, California; Brussels, Belgium; Sao Paulo, Brazil; Beijing, China; Hong Kong, China; Shanghai, China; Paris, France; Frankfurt, Germany; Tokyo, Japan; Seoul, South Korea; London, UK; Dallas, Texas; Boston, Massachusetts; Abu Dhabi, UAE; Charlotte, North Carolina",37,310,89,368,14,13,50,17,27,6,9,10,4,129,13,69,249,11,104,35,5,2,,Corporate : 368,Banking : 310,Litigation : 249,"1,371","6,715,000"
2720,Womble Bond Dickinson,https://www.womblebonddickinson.com/us,632,195,367,"Atlanta, Georgia; Baltimore, Maryland; Boston, Massachusetts; Charleston, South Carolina; Charlotte, North Carolina; Columbia, South Carolina; Greenville, South Carolina; Sunnyvale, California; Raleigh, North Carolina; Tysons, Virginia; Washington, District of Columbia; Wilmington, Delaware; Winston, North Carolina; Greensboro, North Carolina; Glendale, California; Durham, North Carolina; Irvine, California; Charlottesville, Virginia; Houston, Texas; Bristol, UK; Edinburgh, UK; Leeds, UK; London, UK; Newcastle, UK; Plymouth, UK; Southampton, UK; New York, New York; Nashville, Tennessee; San Francisco, California; Huntsville, Alabama; Denver, Colorado; Colorado Springs, Colorado; Las Vegas, Nevada; Phoenix, Arizona; Reno, Nevada; Tucson, Arizona; Cleveland, Ohio; Albany, New York",4,95,50,149,26,11,47,15,24,5,53,7,39,183,9,48,401,1,260,25,13,10,50,Litigation : 401,Real Estate : 260,Intellectual Property : 183,"1,305","736,000"
991,Davis Polk & Wardwell,http://davispolk.com,201,315,722,"New York, New York; Redwood City, California; Washington, District of Columbia; London, UK; Madrid, Spain; Sao Paulo, Brazil; Beijing, China; Hong Kong, China; Tokyo, Japan; Brussels, Belgium",47,251,83,451,5,29,10,5,6,,2,1,,36,9,1,314,1,24,74,,1,11,Corporate : 451,Litigation : 314,Banking : 251,"1,274","7,800,000"
8277,Taft Stettinius & Hollister LLP,https://www.taftlaw.com/,678,190,370,"Minneapolis, Minnesota; Denver, Colorado; Phoenix, Arizona; Chicago, Illinois; Indianapolis, Indiana; Cincinnati, Ohio; Cleveland, Ohio; Columbus, Ohio; Dayton, Ohio; Covington, Kentucky; Washington, District of Columbia; Southfield, Michigan; Detroit, Michigan; Colorado Springs, Colorado; Aspen, Colorado; Reno, Nevada; Albuquerque, New Mexico; Naples, Florida; Stuart, Florida; West Palm Beach, Florida; Altanta, Georgia; Washington, District of Columbia",4,82,27,250,17,18,21,14,45,3,80,21,22,112,13,91,387,3,196,54,4,11,86,Litigation : 387,Corporate : 250,Real Estate : 196,"1,260","1,172,000"
979,"Cleary, Gottlieb, Steen & Hamilton",http://cgsh.com,241,93,684,"New York, New York; Washington, District of Columbia; Paris, France; Brussels, Belgium; London, UK; Frankfurt, Germany; Cologne, Germany; Rome, Italy; Milan, Italy; Hong Kong, China; Abu Dhabi, UAE; Seoul, South Korea; Sao Paulo, Brazil; Palo Alto, California; San Francisco, California",277,141,39,447,15,19,4,2,4,,6,,,37,12,5,318,1,28,52,1,,8,Corporate : 447,Litigation : 318,Antitrust : 277,"1,233","5,223,000"
2408,Weil Gotshal & Manges LLP,https://www.weil.com,322,154,684,"Boston, Massachusetts; New York, New York; Dallas, Texas; Houston, Texas; Redwood Shores, California; Miami, Florida; Washington, District of Columbia; Hong Kong, China; Paris, France; Frankfurt, Germany; Munich, Germany; London, UK; Brussels, Belgium; Los Angeles, California; San Francisco, California",100,143,123,449,21,17,13,9,5,2,8,,3,57,5,24,186,7,18,69,,,,Corporate : 449,Litigation : 186,Banking : 143,"1,188","5,371,000"
1345,Jackson Lewis PC,https://www.jacksonlewis.com/,476,130,548,"Phoenix, Arizona; Los Angeles, California; Orange County, California; Sacramento, California; San Diego, California; San Francisco, California; Denver, Colorado; Hartford, Connecticut; Jacksonville, Florida; Miami, Florida; Orlando, Florida; Tampa, Florida; Atlanta, Georgia; Chicago, Illinois; Overland Park, Kansas; New Orleans, Louisiana; Baltimore, Maryland; Boston, Massachusetts; Southfield, Michigan; Grand Rapids, Michigan; Minneapolis, Minnesota; Kansas City, Missouri; Omaha, Nebraska; Las Vegas, Nevada; Portsmouth, New Hampshire; Albany, New York; Melville, New York; New York, New York; White Plains, New York; Raleigh, North Carolina; Cincinnati, Ohio; Cleveland, Ohio; Portland, Oregon; Philadelphia, Pennsylvania; Pittsburgh, Pennsylvania; San Juan, Puerto Rico; Greenville, South Carolina; Austin, Texas; Dallas, Texas; Houston, Texas; Salt Lake City, Utah; Norfolk, Virginia; Richmond, Virginia; Reston, Virginia; Seattle, Washington; Madison, Wisconsin; Birmingham, Alabama; Indianapolis, Indiana; Clayton, Missouri; Albuquerque, New Mexico; Dayton, Ohio; Berkeley Heights, New Jersey; Charlotte, North Carolina; San Jose, California; Riverside, California; Nashville, Tennessee",,,,,9,40,,6,,,8,,2,1,,"1,123",92,2,,,,,,Labor & Employment : 1123,Litigation : 92,ERISA : 40,"1,177","851,000"
2088,"Quinn Emanuel Urquhart & Sullivan, LLP",http://quinnemanuel.com,312,176,675,"Chicago, Illinois; Houston, Texas; Los Angeles, California; New York, New York; San Francisco, California; Seattle, Washington; Redwood Shores, California; Washington, District of Columbia; Salt Lake City, Utah; Boston, Massachusetts; Paris, France; Austin, Texas; Atlanta, Georgia; Brussels, Belgium; Hamburg, Germany; London, UK; Miami, Florida; Sydney, Australia; Hong Kong, China; Shanghai, China; Mannheim, Germany; Munich, Germany; Stuttgart, Germany; Tokyo, Japan; Geneva, Switzerland; Zurich, Switzerland; Riyadh, Saudi Arabia; Dallas, Texas; Berlin, Germany; Beijing, China; Abu Dhabi, UAE; Wilmington, Delaware; Singapore; Dubai, UAE",34,5,32,4,7,,8,6,,2,2,2,3,235,4,2,933,4,6,3,,,1,Litigation : 933,Intellectual Property : 235,Antitrust : 34,"1,176","8,643,000"
2197,"Sheppard, Mullin, Richter & Hampton LLP",http://sheppardmullin.com,452,177,515,"Los Angeles, California; Chicago, Illinois; Los Angeles, California; New York, New York; Costa Mesa, California; San Diego, California; San Diego, California; San Francisco, California; Menlo Park, California; Washington, District of Columbia; Dallas, Texas; Brussels, Belgium; Shanghai, China; Seoul, South Korea; London, UK; Houston, Texas",25,63,51,208,27,16,62,51,39,8,43,88,29,134,12,162,277,29,120,23,6,4,31,Litigation : 277,Corporate : 208,Labor & Employment : 162,"1,173","2,434,000"
1012,Foley & Lardner LLP,http://foley.com,526,182,456,"Boston, Massachusetts; Chicago, Illinois; Detroit, Michigan; Jacksonville, Florida; Los Angeles, California; Madison, Wisconsin; Miami, Florida; Milwaukee, Wisconsin; New York, New York; Orlando, Florida; San Diego, California; San Francisco, California; Palo Alto, California; Tallahassee, Florida; Tampa, Florida; Washington, District of Columbia; Brussels, Belgium; Tokyo, Japan; Denver, Colorado; Dallas, Texas; Houston, Texas; Sacramento, California; Austin, Texas; Mexico City, Mexico; Salt Lake City, Utah; Cary, North Carolina; Nashville, Tennessee",17,36,38,266,23,21,68,9,17,8,28,68,25,207,10,48,340,4,72,46,2,7,32,Litigation : 340,Corporate : 266,Intellectual Property : 207,"1,168","2,298,000"
1948,Ogletree Deakins,http://ogletree.com,486,313,361,"Atlanta, Georgia; Austin, Texas; Boston, Massachusetts; Charleston, South Carolina; Charlotte, North Carolina; Chicago, Illinois; Cleveland, Ohio; Columbia, South Carolina; Dallas, Texas; Denver, Colorado; Birmingham, Michigan; Greenville, South Carolina; Houston, Texas; Indianapolis, Indiana; Kansas City, Missouri; Las Vegas, Nevada; Los Angeles, California; Memphis, Tennessee; Miami, Florida; Milwaukee, Wisconsin; Minneapolis, Minnesota; Morristown, New Jersey; Nashville, Tennessee; New Orleans, Louisiana; New York, New York; Oklahoma City, Oklahoma; Costa Mesa, California; Philadelphia, Pennsylvania; Phoenix, Arizona; Pittsburgh, Pennsylvania; Portland, Oregon; Raleigh, North Carolina; Richmond, Virginia; Sacramento, California; San Antonio, Texas; San Diego, California; San Francisco, California; Seattle, Washington; St. Louis, Missouri; St. Thomas, U.S. Virgin Islands; Stamford, Connecticut; Tampa, Florida; Torrance, California; Washington, District of Columbia; Birmingham, Alabama; Portland, Maine; Montreal, Canada; Toronto, Canada; Paris, France; Berlin, Germany; Mexico City, Mexico; London, UK; Columbus, Ohio; Salt Lake City, Utah; Fresno, California; Buffalo, New York; Munich, Germany; Valparaiso, Indiana; Calgary, Canada; Baltimore, Maryland; Lafayette, Louisiana; Lexington, Kentucky",,,,1,18,42,1,,,,12,,5,,,"1,101",55,,1,1,,,,Labor & Employment : 1101,Litigation : 55,ERISA : 42,"1,166","1,060,000"
2008,Perkins Coie,http://perkinscoie.com,462,263,356,"Anchorage, Alaska; Bellevue, Washington; Boise, Idaho; Chicago, Illinois; Dallas, Texas; Denver, Colorado; Los Angeles, California; Madison, Wisconsin; New York, New York; Palo Alto, California; Phoenix, Arizona; Portland, Oregon; San Diego, California; San Francisco, California; Seattle, Washington; Washington, District of Columbia; Austin, Texas; Beijing, China; Taipei, Taiwan; London, UK",15,36,17,229,93,8,47,17,59,6,36,11,19,280,4,48,386,10,72,21,8,7,35,Litigation : 386,Intellectual Property : 280,Corporate : 229,"1,151","1,895,000"
2051,Polsinelli PC,http://polsinelli.com,668,65,388,"Atlanta, Georgia; Boston, Massachusetts; Chicago, Illinois; Dallas, Texas; Denver, Colorado; Houston, Texas; Kansas City, Missouri; Los Angeles, California; Nashville, Tennessee; New York, New York; Phoenix, Arizona; San Francisco, California; St. Louis, Missouri; Washington, District of Columbia; Wilmington, Delaware; Raleigh, North Carolina; Chattanooga, Tennessee; Seattle, Washington; Miami, Florida; Del Mar, California; Fort Lauderdale, Florida; Salt Lake City, Utah; Park City, Utah; Fort Worth, Texas; Philadelphia, Pennsylvania; Charleston, South Carolina",5,110,35,202,46,31,19,4,7,9,19,160,7,146,12,77,198,1,249,33,2,1,16,Real Estate : 249,Corporate : 202,Litigation : 198,"1,137","2,501,000"
968,Bryan Cave Leighton Paisner,http://bryancave.com,439,199,441,"Atlanta, Georgia; Boulder, Colorado; Charlotte, North Carolina; Chicago, Illinois; Colorado Springs, Colorado; Dallas, Texas; Denver, Colorado; Frankfurt, Germany; Hamburg, Germany; Hong Kong, China; Irvine, California; Jefferson City, Missouri; Kansas City, Missouri; London, UK; Santa Monica, California; Miami, Florida; New York, New York; Phoenix, Arizona; San Francisco, California; St. Louis, Missouri; Washington, District of Columbia; Paris, France; Brussels, Belgium; Berlin, Germany; Abu Dhabi, UAE; Dubai, UAE; Manchester, UK; Southampton, UK; Sydney, Australia; Seattle, Washington; Other, Saudi Arabia; Riyadh, Saudi Arabia",30,100,25,216,10,16,41,9,22,,19,3,11,73,5,58,310,10,303,39,5,7,19,Litigation : 310,Real Estate : 303,Corporate : 216,"1,126","1,036,000"
1007,Faegre Drinker Biddle & Reath LLP,https://www.faegredrinker.com,517,111,453,"Chicago, Illinois; Dallas, Texas; Florham Park, New Jersey; Los Angeles, California; New York, New York; Philadelphia, Pennsylvania; Princeton, New Jersey; San Francisco, California; Washington, District of Columbia; Wilmington, Delaware; Boulder, Colorado; Denver, Colorado; Des Moines, Iowa; Fort Wayne, Indiana; Indianapolis, Indiana; Indianapolis, Indiana; London, UK; Minneapolis, Minnesota; Shanghai, China; Fort Myers, Florida; Scottsdale, Arizona",22,35,38,200,22,37,18,1,18,12,38,35,57,106,18,80,395,7,86,22,,1,22,Litigation : 395,Corporate : 200,Intellectual Property : 106,"1,108","1,276,000"
1865,Nelson Mullins Riley & Scarborough,https://www.nelsonmullins.com/,591,124,370,"Atlanta, Georgia; Boston, Massachusetts; Charleston, South Carolina; Charlotte, North Carolina; Columbia, South Carolina; Denver, Colorado; Greenville, South Carolina; Huntington, West Virginia; Jacksonville, Florida; Torrance, California; Myrtle Beach, South Carolina; Nashville, Tennessee; New York, New York; Raleigh, North Carolina; Tallahassee, Florida; Washington, District of Columbia; Winston, North Carolina; Baltimore, Maryland; Boca Raton, Florida; Fort Lauderdale, Florida; Miami, Florida; Orlando, Florida; Palm Beach, Florida; Tampa, Florida; West Palm Beach, Florida; Macon, Georgia; Jackson, Mississippi; Naples, Florida; Minneapolis, Minnesota; San Diego, California; Richmond, Virginia; Plano, Texas; Cleveland, Ohio; Berwyn, Pennsylvania; Pittsburgh, Pennsylvania; Chicago, Illinois; Houston, Texas; Los Angeles, California",5,71,17,211,21,10,16,10,10,1,37,39,10,44,4,36,558,4,164,53,8,5,30,Litigation : 558,Corporate : 211,Real Estate : 164,"1,104","2,219,000"
2532,Baker & Hostetler LLP,http://bakerlaw.com,526,144,358,"Atlanta, Georgia; Chicago, Illinois; Cincinnati, Ohio; Cleveland, Ohio; Columbus, Ohio; Costa Mesa, California; Denver, Colorado; Houston, Texas; Los Angeles, California; New York, New York; Orlando, Florida; Philadelphia, Pennsylvania; Seattle, Washington; Washington, District of Columbia; Dallas, Texas; San Francisco, California; Wilmington, Delaware; Austin, Texas",14,22,31,143,93,14,15,8,18,6,23,38,8,112,11,86,428,15,74,42,3,2,35,Litigation : 428,Corporate : 143,Intellectual Property : 112,"1,095","2,229,000"
2440,WilmerHale,https://www.wilmerhale.com/en,280,287,424,"Boston, Massachusetts; Denver, Colorado; Los Angeles, California; New York, New York; Palo Alto, California; Washington, District of Columbia; Miamisburg, Ohio; San Francisco, California; Brussels, Belgium; Beijing, China; Berlin, Germany; Frankfurt, Germany; London, UK",54,36,10,140,20,6,6,4,13,1,59,3,,150,23,7,667,3,7,8,,,,Litigation : 667,Intellectual Property : 150,Corporate : 140,"1,087","3,271,000"
950,Alston & Bird LLP,http://alston.com,414,184,411,"Atlanta, Georgia; Washington, District of Columbia; New York, New York; Los Angeles, California; Charlotte, North Carolina; Palo Alto, California; Raleigh, North Carolina; Dallas, Texas; San Francisco, California; Brussels, Belgium; London, UK; Chicago, Illinois; Los Angeles, California",19,178,32,147,44,23,3,1,30,24,31,44,10,119,7,24,350,,87,47,3,1,7,Litigation : 350,Banking : 178,Corporate : 147,"1,053","4,086,000"
996,Debevoise & Plimpton LLP,http://debevoise.com,169,146,689,"New York, New York; London, UK; Frankfurt, Germany; Hong Kong, China; Washington, District of Columbia; Paris, France; Shanghai, China; Luxembourg; San Francisco, California",12,122,17,417,24,25,2,1,2,2,3,8,40,23,11,3,396,,12,54,,4,,Corporate : 417,Litigation : 396,Banking : 122,"1,051","5,336,000"
948,"Akin, Gump, Strauss, Hauer & Feld, LLP",http://akingump.com,338,345,317,"Washington, District of Columbia; Dallas, Texas; Houston, Texas; Los Angeles, California; New York, New York; Philadelphia, Pennsylvania; Abu Dhabi, UAE; Dubai, UAE; Geneva, Switzerland; Hong Kong, China; Fort Worth, Texas; Irvine, California; London, UK; San Antonio, Texas; San Francisco, California; Singapore; Boston, Massachusetts; Chicago, Illinois; Riyadh, Saudi Arabia",21,64,100,348,17,17,75,7,9,4,43,13,,33,118,22,199,4,22,51,7,4,3,Corporate : 348,Litigation : 199,International Trade : 118,"1,047","3,885,000"
955,Arnold & Porter Kaye Scholer LLP,http://apks.com,329,146,487,"New York, New York; Washington, District of Columbia; Chicago, Illinois; Denver, Colorado; Houston, Texas; Los Angeles, California; San Francisco, California; Palo Alto, California; Newark, New Jersey; Brussels, Belgium; Shanghai, China; Seoul, South Korea; London, UK; Amsterdam, Netherlands; Boston, Massachusetts; Seattle, Washington",80,52,18,120,18,6,9,2,42,36,48,55,2,125,31,19,499,12,55,19,6,2,15,Litigation : 499,Intellectual Property : 125,Corporate : 120,"1,043","1,637,000"
